,StockRow,Stock#,intercept,slope,standard_error,t_stat_car,car_value,eve_win_size
0,0,0,0.001828299861523152,1.3848279029997006,0.02794553065435834,-0.43041857499591935,-0.06726373005936698,21
0,1,3,0.0021936553079078803,1.4381485790531645,0.02687740183148477,-0.4113937546879599,-0.06314026169337206,21
0,2,6,0.0018609631134331804,1.3285412708612971,0.027072296849470788,-0.8262263416054192,-0.09111280237395837,21
0,3,9,0.0013972604968549396,1.0066709642441753,0.026608639752192687,2.0281860722758145,0.29244751585494017,21
0,4,12,0.0025577723540537497,0.7534423477268464,0.023882310134015733,-0.41779718751386996,-0.04694284482334571,21
0,5,15,0.0010154107591052153,0.9623106024845399,0.020116850490133988,1.1169505156733477,0.07993086500850233,21
0,6,18,0.0011863630914589439,0.6817598446582036,0.02072707086632746,0.2086815446336533,0.018494269670750164,21
0,7,21,0.0006601645318397283,0.42009091765074613,0.017123818624313072,-0.1395983538679682,-0.0185547201787594,21
0,8,24,0.0016879004791386795,0.12238198965337235,0.022541008501371584,-0.7251711491343796,-0.061277960598505106,21
0,14,42,0.0013436066882351594,0.7674002692329922,0.014525236670834834,0.24805329274379034,0.0448242685573961,21
0,15,45,0.0009478944225099282,0.7186611884776423,0.01426004846588617,-0.14435488841123845,-0.011133267015988187,21
0,16,48,0.001215547359571975,0.6853847344265619,0.015097106518542892,1.0442510523486497,0.07972154712086559,21
0,17,51,0.0007525644264141332,0.7651321222099087,0.016812157511767404,0.9284706841957304,0.0629577030884146,21
0,18,54,0.0005805144256547281,0.8149285424359803,0.01816532562786238,0.19429975168767083,0.019060167332467154,21
0,19,57,0.0016907237647570857,0.5189798129467613,0.014293467815919954,-0.2067465716080674,-0.014249638036251372,21
0,20,60,0.0015753110462796006,0.5097833249409975,0.014208039020320015,1.2419499262907943,0.08277930109447108,21
0,21,63,0.0016973745570069843,0.6550769609957092,0.018001749714305702,-0.48351089704718797,-0.04325576133294903,21
0,22,66,0.0007870661777400821,0.57167206704694,0.01810459778354117,0.9299823923836029,0.06446539548606432,21
0,23,69,0.0011229955670583741,0.5583730450532666,0.0189227792495186,-0.9074774160760838,-0.04283841886681302,21
0,24,72,0.0009618694908714749,0.250685832752389,0.018094998732208205,0.9606937816001977,0.06016887953442427,21
0,25,75,0.0007497673487639496,0.23389991245024302,0.01830951125822269,0.03370246465950135,0.0019428134945137544,21
0,26,78,0.0010633887735270703,0.1965955274288022,0.017943179318410073,-2.136117810957607,-0.12599475551864908,21
0,27,81,0.00104955014680705,0.172495114965037,0.017981577517916708,-1.3555173425164497,-0.08359625176412172,21
0,28,84,0.0005150531440648191,0.2856296119227668,0.017884078360503063,0.22656718150598706,0.021412659701253153,21
0,29,87,0.0005150531440648191,0.2856296119227668,0.017884078360503063,0.22656718150598706,0.021412659701253153,21
0,30,90,0.001642745180753317,0.2325263753224006,0.01808306074872537,-0.9616824303762428,-0.09427386015443265,21
0,31,93,6.55755616082792e-06,0.40594758682346965,0.01867937953700328,0.04532776125663398,0.003183501720147891,21
0,32,96,0.00042386049301472147,0.4872696798714593,0.020677520637909966,0.7385117175908859,0.0570589072015883,21
0,33,99,0.00038071198365715046,0.46605342150097867,0.02043231241869592,-0.3856283753687111,-0.04231318379052229,21
